TaskType,GPU_Demand,EstimatedDuration_min,Count,Probability
AITraining,126,87,1,6.039012017633915e-05
AITraining,126,89,1,6.039012017633915e-05
AITraining,126,93,1,6.039012017633915e-05
AITraining,126,95,1,6.039012017633915e-05
AITraining,126,96,1,6.039012017633915e-05
AITraining,126,101,1,6.039012017633915e-05
AITraining,126,103,2,0.0001207802403526783
AITraining,126,105,1,6.039012017633915e-05
AITraining,126,108,1,6.039012017633915e-05
AITraining,126,111,1,6.039012017633915e-05
AITraining,126,113,1,6.039012017633915e-05
AITraining,126,114,1,6.039012017633915e-05
AITraining,126,124,2,0.0001207802403526783
AITraining,126,127,1,6.039012017633915e-05
AITraining,126,131,1,6.039012017633915e-05
AITraining,126,132,2,0.0001207802403526783
AITraining,126,135,1,6.039012017633915e-05
AITraining,126,143,1,6.039012017633915e-05
AITraining,126,144,1,6.039012017633915e-05
AITraining,126,151,1,6.039012017633915e-05
AITraining,126,153,1,6.039012017633915e-05
AITraining,126,159,1,6.039012017633915e-05
AITraining,126,160,1,6.039012017633915e-05
AITraining,126,166,1,6.039012017633915e-05
AITraining,126,167,1,6.039012017633915e-05
AITraining,126,168,1,6.039012017633915e-05
AITraining,126,170,1,6.039012017633915e-05
AITraining,126,172,1,6.039012017633915e-05
AITraining,126,174,1,6.039012017633915e-05
AITraining,126,175,1,6.039012017633915e-05
AITraining,126,176,1,6.039012017633915e-05
AITraining,126,177,2,0.0001207802403526783
AITraining,126,182,2,0.0001207802403526783
AITraining,126,184,2,0.0001207802403526783
AITraining,126,188,1,6.039012017633915e-05
AITraining,126,191,1,6.039012017633915e-05
AITraining,126,192,1,6.039012017633915e-05
AITraining,126,193,1,6.039012017633915e-05
AITraining,126,194,1,6.039012017633915e-05
AITraining,126,196,1,6.039012017633915e-05
AITraining,126,197,2,0.0001207802403526783
AITraining,126,202,2,0.0001207802403526783
AITraining,126,204,1,6.039012017633915e-05
AITraining,126,206,1,6.039012017633915e-05
AITraining,126,210,1,6.039012017633915e-05
AITraining,126,212,1,6.039012017633915e-05
AITraining,126,215,1,6.039012017633915e-05
AITraining,126,216,1,6.039012017633915e-05
AITraining,126,219,1,6.039012017633915e-05
AITraining,126,220,2,0.0001207802403526783
AITraining,126,221,3,0.00018117036052901745
AITraining,126,224,1,6.039012017633915e-05
AITraining,126,226,2,0.0001207802403526783
AITraining,126,228,1,6.039012017633915e-05
AITraining,126,231,1,6.039012017633915e-05
AITraining,126,233,1,6.039012017633915e-05
AITraining,126,234,1,6.039012017633915e-05
AITraining,126,241,3,0.00018117036052901745
AITraining,126,242,1,6.039012017633915e-05
AITraining,126,246,1,6.039012017633915e-05
AITraining,126,247,1,6.039012017633915e-05
AITraining,126,249,2,0.0001207802403526783
AITraining,126,250,1,6.039012017633915e-05
AITraining,126,254,2,0.0001207802403526783
AITraining,126,255,1,6.039012017633915e-05
AITraining,126,256,1,6.039012017633915e-05
AITraining,126,259,2,0.0001207802403526783
AITraining,126,263,1,6.039012017633915e-05
AITraining,126,267,1,6.039012017633915e-05
AITraining,126,269,1,6.039012017633915e-05
AITraining,126,270,1,6.039012017633915e-05
AITraining,126,274,1,6.039012017633915e-05
AITraining,126,275,1,6.039012017633915e-05
AITraining,126,276,1,6.039012017633915e-05
AITraining,126,278,1,6.039012017633915e-05
AITraining,126,284,1,6.039012017633915e-05
AITraining,126,287,2,0.0001207802403526783
AITraining,126,289,1,6.039012017633915e-05
AITraining,126,299,1,6.039012017633915e-05
AITraining,126,301,1,6.039012017633915e-05
AITraining,126,304,1,6.039012017633915e-05
AITraining,126,305,1,6.039012017633915e-05
AITraining,126,306,1,6.039012017633915e-05
AITraining,126,307,1,6.039012017633915e-05
AITraining,126,311,1,6.039012017633915e-05
AITraining,126,315,1,6.039012017633915e-05
AITraining,126,316,1,6.039012017633915e-05
AITraining,126,317,1,6.039012017633915e-05
AITraining,126,320,2,0.0001207802403526783
AITraining,126,323,1,6.039012017633915e-05
AITraining,126,329,2,0.0001207802403526783
AITraining,126,331,1,6.039012017633915e-05
AITraining,126,332,2,0.0001207802403526783
AITraining,126,333,1,6.039012017633915e-05
AITraining,126,334,2,0.0001207802403526783
AITraining,126,338,1,6.039012017633915e-05
AITraining,126,339,1,6.039012017633915e-05
AITraining,126,342,1,6.039012017633915e-05
AITraining,126,343,2,0.0001207802403526783
AITraining,126,344,1,6.039012017633915e-05
AITraining,126,347,1,6.039012017633915e-05
AITraining,126,348,2,0.0001207802403526783
AITraining,126,350,1,6.039012017633915e-05
AITraining,126,355,1,6.039012017633915e-05
AITraining,126,369,1,6.039012017633915e-05
AITraining,126,373,2,0.0001207802403526783
AITraining,126,375,1,6.039012017633915e-05
AITraining,126,381,2,0.0001207802403526783
AITraining,126,383,1,6.039012017633915e-05
AITraining,126,384,1,6.039012017633915e-05
AITraining,126,386,1,6.039012017633915e-05
AITraining,126,387,1,6.039012017633915e-05
AITraining,126,388,1,6.039012017633915e-05
AITraining,126,391,1,6.039012017633915e-05
AITraining,126,397,2,0.0001207802403526783
AITraining,127,11,2,0.0001207802403526783
AITraining,127,12,1,6.039012017633915e-05
AITraining,127,13,3,0.00018117036052901745
AITraining,127,14,1,6.039012017633915e-05
AITraining,127,21,1,6.039012017633915e-05
AITraining,127,22,1,6.039012017633915e-05
AITraining,127,23,1,6.039012017633915e-05
AITraining,127,24,3,0.00018117036052901745
AITraining,127,25,1,6.039012017633915e-05
AITraining,127,27,1,6.039012017633915e-05
AITraining,127,28,1,6.039012017633915e-05
AITraining,127,29,1,6.039012017633915e-05
AITraining,127,31,1,6.039012017633915e-05
AITraining,127,34,1,6.039012017633915e-05
AITraining,127,38,1,6.039012017633915e-05
AITraining,127,40,2,0.0001207802403526783
AITraining,127,45,1,6.039012017633915e-05
AITraining,127,51,1,6.039012017633915e-05
AITraining,127,52,1,6.039012017633915e-05
AITraining,127,56,1,6.039012017633915e-05
AITraining,127,57,2,0.0001207802403526783
AITraining,127,60,1,6.039012017633915e-05
AITraining,127,63,1,6.039012017633915e-05
AITraining,127,64,1,6.039012017633915e-05
AITraining,127,65,1,6.039012017633915e-05
AITraining,127,70,1,6.039012017633915e-05
AITraining,127,72,2,0.0001207802403526783
AITraining,127,73,1,6.039012017633915e-05
AITraining,127,74,1,6.039012017633915e-05
AITraining,127,77,1,6.039012017633915e-05
AITraining,127,81,1,6.039012017633915e-05
AITraining,127,82,2,0.0001207802403526783
AITraining,127,84,1,6.039012017633915e-05
AITraining,127,91,3,0.00018117036052901745
AITraining,127,102,1,6.039012017633915e-05
AITraining,127,104,1,6.039012017633915e-05
AITraining,127,107,1,6.039012017633915e-05
AITraining,127,111,2,0.0001207802403526783
AITraining,127,114,2,0.0001207802403526783
AITraining,127,115,1,6.039012017633915e-05
AITraining,127,120,1,6.039012017633915e-05
AITraining,127,126,1,6.039012017633915e-05
AITraining,127,132,1,6.039012017633915e-05
AITraining,127,134,1,6.039012017633915e-05
AITraining,127,137,2,0.0001207802403526783
AITraining,127,150,1,6.039012017633915e-05
AITraining,127,156,2,0.0001207802403526783
AITraining,127,158,1,6.039012017633915e-05
AITraining,127,159,1,6.039012017633915e-05
AITraining,127,173,1,6.039012017633915e-05
AITraining,127,176,1,6.039012017633915e-05
AITraining,127,177,1,6.039012017633915e-05
AITraining,127,178,1,6.039012017633915e-05
AITraining,127,180,1,6.039012017633915e-05
AITraining,127,185,2,0.0001207802403526783
AITraining,127,187,1,6.039012017633915e-05
AITraining,127,190,1,6.039012017633915e-05
AITraining,127,194,2,0.0001207802403526783
AITraining,127,195,1,6.039012017633915e-05
AITraining,127,198,2,0.0001207802403526783
AITraining,127,203,1,6.039012017633915e-05
AITraining,127,209,1,6.039012017633915e-05
AITraining,127,212,1,6.039012017633915e-05
AITraining,127,214,1,6.039012017633915e-05
AITraining,127,215,2,0.0001207802403526783
AITraining,127,216,1,6.039012017633915e-05
AITraining,127,217,1,6.039012017633915e-05
AITraining,127,218,1,6.039012017633915e-05
AITraining,127,219,1,6.039012017633915e-05
AITraining,127,220,2,0.0001207802403526783
AITraining,127,224,2,0.0001207802403526783
AITraining,127,225,1,6.039012017633915e-05
AITraining,127,226,1,6.039012017633915e-05
AITraining,127,230,1,6.039012017633915e-05
AITraining,127,235,1,6.039012017633915e-05
AITraining,127,238,1,6.039012017633915e-05
AITraining,127,239,1,6.039012017633915e-05
AITraining,127,241,1,6.039012017633915e-05
AITraining,127,242,2,0.0001207802403526783
AITraining,127,247,2,0.0001207802403526783
AITraining,127,254,1,6.039012017633915e-05
AITraining,127,260,1,6.039012017633915e-05
AITraining,127,268,1,6.039012017633915e-05
AITraining,127,269,1,6.039012017633915e-05
AITraining,127,270,1,6.039012017633915e-05
AITraining,127,275,2,0.0001207802403526783
AITraining,127,277,1,6.039012017633915e-05
AITraining,127,280,1,6.039012017633915e-05
AITraining,127,287,1,6.039012017633915e-05
AITraining,127,291,1,6.039012017633915e-05
AITraining,127,292,1,6.039012017633915e-05
AITraining,127,296,1,6.039012017633915e-05
AITraining,127,297,2,0.0001207802403526783
AITraining,127,300,1,6.039012017633915e-05
AITraining,127,303,1,6.039012017633915e-05
AITraining,127,307,1,6.039012017633915e-05
AITraining,127,308,1,6.039012017633915e-05
AITraining,127,316,1,6.039012017633915e-05
AITraining,127,318,2,0.0001207802403526783
AITraining,127,323,1,6.039012017633915e-05
AITraining,127,325,1,6.039012017633915e-05
AITraining,127,326,1,6.039012017633915e-05
AITraining,127,332,1,6.039012017633915e-05
AITraining,127,336,1,6.039012017633915e-05
AITraining,127,337,2,0.0001207802403526783
AITraining,127,341,2,0.0001207802403526783
AITraining,127,342,1,6.039012017633915e-05
AITraining,127,343,1,6.039012017633915e-05
AITraining,127,344,1,6.039012017633915e-05
AITraining,127,346,1,6.039012017633915e-05
AITraining,127,351,1,6.039012017633915e-05
AITraining,127,356,1,6.039012017633915e-05
AITraining,127,358,1,6.039012017633915e-05
AITraining,127,361,1,6.039012017633915e-05
AITraining,127,362,1,6.039012017633915e-05
AITraining,127,366,1,6.039012017633915e-05
AITraining,127,370,1,6.039012017633915e-05
AITraining,127,371,1,6.039012017633915e-05
AITraining,127,372,1,6.039012017633915e-05
AITraining,127,375,1,6.039012017633915e-05
AITraining,127,381,1,6.039012017633915e-05
AITraining,127,383,2,0.0001207802403526783
AITraining,127,384,1,6.039012017633915e-05
AITraining,127,385,1,6.039012017633915e-05
AITraining,127,386,1,6.039012017633915e-05
AITraining,127,388,1,6.039012017633915e-05
AITraining,127,389,1,6.039012017633915e-05
AITraining,127,390,1,6.039012017633915e-05
AITraining,127,392,1,6.039012017633915e-05
AITraining,127,394,1,6.039012017633915e-05
AITraining,127,396,1,6.039012017633915e-05
BatchInference,4,10,2,0.00011963869115271879
BatchInference,4,11,2,0.00011963869115271879
BatchInference,4,12,3,0.00017945803672907818
BatchInference,4,14,2,0.00011963869115271879
BatchInference,4,15,1,5.9819345576359396e-05
BatchInference,4,16,2,0.00011963869115271879
BatchInference,4,17,4,0.00023927738230543758
BatchInference,4,18,3,0.00017945803672907818
BatchInference,4,19,2,0.00011963869115271879
BatchInference,4,20,3,0.00017945803672907818
BatchInference,4,21,3,0.00017945803672907818
BatchInference,4,22,3,0.00017945803672907818
BatchInference,4,23,1,5.9819345576359396e-05
BatchInference,4,24,1,5.9819345576359396e-05
BatchInference,4,25,4,0.00023927738230543758
BatchInference,4,26,2,0.00011963869115271879
BatchInference,4,27,7,0.00041873541903451574
BatchInference,4,28,7,0.00041873541903451574
BatchInference,4,30,1,5.9819345576359396e-05
BatchInference,4,31,3,0.00017945803672907818
BatchInference,4,32,3,0.00017945803672907818
BatchInference,4,33,3,0.00017945803672907818
BatchInference,4,34,1,5.9819345576359396e-05
BatchInference,4,35,1,5.9819345576359396e-05
BatchInference,4,36,1,5.9819345576359396e-05
BatchInference,4,37,1,5.9819345576359396e-05
BatchInference,4,38,2,0.00011963869115271879
BatchInference,4,39,5,0.000299096727881797
BatchInference,4,40,3,0.00017945803672907818
BatchInference,4,41,2,0.00011963869115271879
BatchInference,4,42,4,0.00023927738230543758
BatchInference,4,43,1,5.9819345576359396e-05
BatchInference,4,44,2,0.00011963869115271879
BatchInference,4,45,1,5.9819345576359396e-05
BatchInference,4,46,1,5.9819345576359396e-05
BatchInference,4,47,3,0.00017945803672907818
BatchInference,4,48,3,0.00017945803672907818
BatchInference,4,49,1,5.9819345576359396e-05
BatchInference,4,50,1,5.9819345576359396e-05
BatchInference,4,51,1,5.9819345576359396e-05
BatchInference,4,52,1,5.9819345576359396e-05
BatchInference,4,53,3,0.00017945803672907818
BatchInference,4,54,2,0.00011963869115271879
BatchInference,4,55,2,0.00011963869115271879
BatchInference,4,56,4,0.00023927738230543758
BatchInference,4,57,2,0.00011963869115271879
BatchInference,4,59,2,0.00011963869115271879
BatchInference,4,60,1,5.9819345576359396e-05
BatchInference,4,61,2,0.00011963869115271879
BatchInference,4,63,3,0.00017945803672907818
BatchInference,4,64,1,5.9819345576359396e-05
BatchInference,4,65,1,5.9819345576359396e-05
BatchInference,4,66,2,0.00011963869115271879
BatchInference,4,67,1,5.9819345576359396e-05
BatchInference,4,68,1,5.9819345576359396e-05
BatchInference,4,69,1,5.9819345576359396e-05
BatchInference,4,70,2,0.00011963869115271879
BatchInference,4,71,3,0.00017945803672907818
BatchInference,4,72,1,5.9819345576359396e-05
BatchInference,4,73,3,0.00017945803672907818
BatchInference,4,74,2,0.00011963869115271879
BatchInference,4,76,4,0.00023927738230543758
BatchInference,4,77,2,0.00011963869115271879
BatchInference,4,78,3,0.00017945803672907818
BatchInference,4,79,2,0.00011963869115271879
BatchInference,4,80,2,0.00011963869115271879
BatchInference,4,81,1,5.9819345576359396e-05
BatchInference,4,82,2,0.00011963869115271879
BatchInference,4,83,5,0.000299096727881797
BatchInference,4,84,1,5.9819345576359396e-05
BatchInference,4,85,2,0.00011963869115271879
BatchInference,4,86,3,0.00017945803672907818
BatchInference,4,87,1,5.9819345576359396e-05
BatchInference,4,88,3,0.00017945803672907818
BatchInference,4,89,4,0.00023927738230543758
BatchInference,4,93,1,5.9819345576359396e-05
BatchInference,4,94,3,0.00017945803672907818
BatchInference,4,95,2,0.00011963869115271879
BatchInference,4,96,3,0.00017945803672907818
BatchInference,4,97,2,0.00011963869115271879
BatchInference,4,98,4,0.00023927738230543758
BatchInference,4,99,3,0.00017945803672907818
BatchInference,4,100,4,0.00023927738230543758
BatchInference,4,101,3,0.00017945803672907818
BatchInference,4,102,2,0.00011963869115271879
BatchInference,4,103,1,5.9819345576359396e-05
BatchInference,4,104,1,5.9819345576359396e-05
BatchInference,4,105,3,0.00017945803672907818
BatchInference,4,106,3,0.00017945803672907818
BatchInference,4,107,1,5.9819345576359396e-05
BatchInference,4,108,1,5.9819345576359396e-05
BatchInference,4,109,1,5.9819345576359396e-05
BatchInference,4,110,2,0.00011963869115271879
BatchInference,4,111,3,0.00017945803672907818
BatchInference,4,112,2,0.00011963869115271879
BatchInference,4,113,3,0.00017945803672907818
BatchInference,4,115,5,0.000299096727881797
BatchInference,4,116,2,0.00011963869115271879
BatchInference,4,117,3,0.00017945803672907818
BatchInference,4,118,3,0.00017945803672907818
BatchInference,4,119,4,0.00023927738230543758
BatchInference,4,120,1,5.9819345576359396e-05
BatchInference,4,121,1,5.9819345576359396e-05
BatchInference,4,122,3,0.00017945803672907818
BatchInference,4,123,1,5.9819345576359396e-05
BatchInference,4,124,1,5.9819345576359396e-05
BatchInference,4,125,2,0.00011963869115271879
BatchInference,4,126,3,0.00017945803672907818
BatchInference,4,127,5,0.000299096727881797
BatchInference,4,128,1,5.9819345576359396e-05
BatchInference,4,129,1,5.9819345576359396e-05
BatchInference,4,130,3,0.00017945803672907818
BatchInference,4,131,3,0.00017945803672907818
BatchInference,4,132,2,0.00011963869115271879
BatchInference,4,133,1,5.9819345576359396e-05
BatchInference,4,134,1,5.9819345576359396e-05
BatchInference,4,135,4,0.00023927738230543758
BatchInference,4,137,2,0.00011963869115271879
BatchInference,4,138,2,0.00011963869115271879
BatchInference,4,139,1,5.9819345576359396e-05
BatchInference,4,140,1,5.9819345576359396e-05
BatchInference,4,141,4,0.00023927738230543758
BatchInference,4,142,1,5.9819345576359396e-05
BatchInference,4,143,1,5.9819345576359396e-05
BatchInference,4,144,1,5.9819345576359396e-05
BatchInference,4,145,6,0.00035891607345815636
BatchInference,4,146,1,5.9819345576359396e-05
BatchInference,4,147,3,0.00017945803672907818
BatchInference,4,148,2,0.00011963869115271879
BatchInference,4,149,1,5.9819345576359396e-05
BatchInference,4,150,6,0.00035891607345815636
BatchInference,4,151,3,0.00017945803672907818
BatchInference,4,152,4,0.00023927738230543758
BatchInference,4,153,2,0.00011963869115271879
BatchInference,4,154,1,5.9819345576359396e-05
BatchInference,4,155,1,5.9819345576359396e-05
BatchInference,4,156,4,0.00023927738230543758
BatchInference,4,157,1,5.9819345576359396e-05
BatchInference,4,158,5,0.000299096727881797
BatchInference,4,159,4,0.00023927738230543758
BatchInference,4,160,3,0.00017945803672907818
BatchInference,4,161,1,5.9819345576359396e-05
BatchInference,4,162,1,5.9819345576359396e-05
BatchInference,4,163,3,0.00017945803672907818
BatchInference,4,165,3,0.00017945803672907818
BatchInference,4,167,4,0.00023927738230543758
BatchInference,4,169,5,0.000299096727881797
BatchInference,4,170,3,0.00017945803672907818
BatchInference,4,171,1,5.9819345576359396e-05
BatchInference,4,173,4,0.00023927738230543758
BatchInference,4,174,2,0.00011963869115271879
BatchInference,4,175,3,0.00017945803672907818
BatchInference,4,176,3,0.00017945803672907818
BatchInference,4,177,2,0.00011963869115271879
BatchInference,4,178,2,0.00011963869115271879
BatchInference,4,179,1,5.9819345576359396e-05
BatchInference,4,180,4,0.00023927738230543758
BatchInference,4,181,2,0.00011963869115271879
BatchInference,4,182,3,0.00017945803672907818
BatchInference,4,183,5,0.000299096727881797
BatchInference,4,184,2,0.00011963869115271879
BatchInference,4,186,2,0.00011963869115271879
BatchInference,4,188,1,5.9819345576359396e-05
BatchInference,4,189,7,0.00041873541903451574
BatchInference,4,190,3,0.00017945803672907818
BatchInference,4,191,3,0.00017945803672907818
BatchInference,4,192,2,0.00011963869115271879
BatchInference,4,193,1,5.9819345576359396e-05
BatchInference,4,194,2,0.00011963869115271879
BatchInference,4,195,2,0.00011963869115271879
BatchInference,4,196,2,0.00011963869115271879
BatchInference,4,197,1,5.9819345576359396e-05
BatchInference,4,198,4,0.00023927738230543758
BatchInference,4,199,1,5.9819345576359396e-05
BatchInference,4,200,3,0.00017945803672907818
BatchInference,4,201,1,5.9819345576359396e-05
BatchInference,4,202,2,0.00011963869115271879
BatchInference,4,203,1,5.9819345576359396e-05
BatchInference,4,204,3,0.00017945803672907818
BatchInference,4,205,5,0.000299096727881797
BatchInference,4,206,1,5.9819345576359396e-05
BatchInference,4,207,2,0.00011963869115271879
BatchInference,4,208,3,0.00017945803672907818
BatchInference,4,209,3,0.00017945803672907818
BatchInference,4,211,2,0.00011963869115271879
BatchInference,4,212,3,0.00017945803672907818
BatchInference,4,213,5,0.000299096727881797
BatchInference,4,214,2,0.00011963869115271879
BatchInference,4,215,2,0.00011963869115271879
BatchInference,4,216,2,0.00011963869115271879
BatchInference,4,218,3,0.00017945803672907818
BatchInference,4,219,3,0.00017945803672907818
BatchInference,4,220,3,0.00017945803672907818
BatchInference,4,221,2,0.00011963869115271879
BatchInference,4,222,1,5.9819345576359396e-05
BatchInference,4,223,1,5.9819345576359396e-05
BatchInference,4,224,3,0.00017945803672907818
BatchInference,4,225,5,0.000299096727881797
BatchInference,4,226,1,5.9819345576359396e-05
BatchInference,4,227,1,5.9819345576359396e-05
BatchInference,4,228,5,0.000299096727881797
BatchInference,4,229,2,0.00011963869115271879
BatchInference,4,230,1,5.9819345576359396e-05
BatchInference,4,231,1,5.9819345576359396e-05
BatchInference,4,232,2,0.00011963869115271879
BatchInference,4,233,3,0.00017945803672907818
BatchInference,4,234,3,0.00017945803672907818
BatchInference,4,235,5,0.000299096727881797
BatchInference,4,236,2,0.00011963869115271879
BatchInference,4,237,2,0.00011963869115271879
BatchInference,4,238,3,0.00017945803672907818
BatchInference,4,239,4,0.00023927738230543758
BatchInference,4,240,2,0.00011963869115271879
BatchInference,4,241,4,0.00023927738230543758
BatchInference,4,242,4,0.00023927738230543758
BatchInference,4,243,1,5.9819345576359396e-05
BatchInference,4,244,3,0.00017945803672907818
BatchInference,4,246,2,0.00011963869115271879
BatchInference,4,248,1,5.9819345576359396e-05
BatchInference,4,249,2,0.00011963869115271879
BatchInference,4,250,3,0.00017945803672907818
BatchInference,4,251,1,5.9819345576359396e-05
BatchInference,4,252,4,0.00023927738230543758
BatchInference,4,253,4,0.00023927738230543758
BatchInference,4,254,1,5.9819345576359396e-05
BatchInference,4,255,1,5.9819345576359396e-05
BatchInference,4,256,1,5.9819345576359396e-05
BatchInference,4,257,1,5.9819345576359396e-05
BatchInference,4,258,4,0.00023927738230543758
BatchInference,4,260,2,0.00011963869115271879
BatchInference,4,261,1,5.9819345576359396e-05
BatchInference,4,262,2,0.00011963869115271879
BatchInference,4,263,1,5.9819345576359396e-05
BatchInference,4,264,3,0.00017945803672907818
BatchInference,4,265,1,5.9819345576359396e-05
BatchInference,4,266,2,0.00011963869115271879
BatchInference,4,267,1,5.9819345576359396e-05
BatchInference,4,268,3,0.00017945803672907818
BatchInference,4,269,1,5.9819345576359396e-05
BatchInference,4,270,3,0.00017945803672907818
BatchInference,4,271,2,0.00011963869115271879
BatchInference,4,272,6,0.00035891607345815636
BatchInference,4,275,3,0.00017945803672907818
BatchInference,4,277,1,5.9819345576359396e-05
BatchInference,4,278,2,0.00011963869115271879
BatchInference,4,279,5,0.000299096727881797
BatchInference,4,280,3,0.00017945803672907818
BatchInference,4,281,1,5.9819345576359396e-05
BatchInference,4,282,5,0.000299096727881797
BatchInference,4,283,3,0.00017945803672907818
BatchInference,4,284,2,0.00011963869115271879
BatchInference,4,285,2,0.00011963869115271879
BatchInference,4,286,1,5.9819345576359396e-05
BatchInference,4,287,5,0.000299096727881797
BatchInference,4,288,2,0.00011963869115271879
BatchInference,4,289,2,0.00011963869115271879
BatchInference,4,290,3,0.00017945803672907818
BatchInference,4,291,4,0.00023927738230543758
BatchInference,4,292,1,5.9819345576359396e-05
BatchInference,4,293,6,0.00035891607345815636
BatchInference,4,294,3,0.00017945803672907818
BatchInference,4,295,3,0.00017945803672907818
BatchInference,4,296,2,0.00011963869115271879
BatchInference,4,298,1,5.9819345576359396e-05
BatchInference,4,299,2,0.00011963869115271879
BatchInference,4,300,2,0.00011963869115271879
BatchInference,4,301,1,5.9819345576359396e-05
BatchInference,4,302,3,0.00017945803672907818
BatchInference,4,303,1,5.9819345576359396e-05
BatchInference,4,304,3,0.00017945803672907818
BatchInference,4,305,4,0.00023927738230543758
BatchInference,4,306,2,0.00011963869115271879
BatchInference,4,307,2,0.00011963869115271879
BatchInference,4,308,2,0.00011963869115271879
BatchInference,4,309,1,5.9819345576359396e-05
BatchInference,4,310,1,5.9819345576359396e-05
BatchInference,4,311,2,0.00011963869115271879
BatchInference,4,312,1,5.9819345576359396e-05
BatchInference,4,313,1,5.9819345576359396e-05
BatchInference,4,314,1,5.9819345576359396e-05
BatchInference,4,316,5,0.000299096727881797
BatchInference,4,317,1,5.9819345576359396e-05
BatchInference,4,318,2,0.00011963869115271879
BatchInference,4,319,2,0.00011963869115271879
BatchInference,4,320,1,5.9819345576359396e-05
BatchInference,4,321,4,0.00023927738230543758
BatchInference,4,322,1,5.9819345576359396e-05
BatchInference,4,323,2,0.00011963869115271879
BatchInference,4,324,2,0.00011963869115271879
BatchInference,4,325,2,0.00011963869115271879
BatchInference,4,326,3,0.00017945803672907818
BatchInference,4,327,3,0.00017945803672907818
BatchInference,4,328,2,0.00011963869115271879
BatchInference,4,329,1,5.9819345576359396e-05
BatchInference,4,330,3,0.00017945803672907818
BatchInference,4,331,2,0.00011963869115271879
BatchInference,4,332,2,0.00011963869115271879
BatchInference,4,333,6,0.00035891607345815636
BatchInference,4,334,4,0.00023927738230543758
BatchInference,4,335,2,0.00011963869115271879
BatchInference,4,336,4,0.00023927738230543758
BatchInference,4,337,2,0.00011963869115271879
BatchInference,4,338,1,5.9819345576359396e-05
BatchInference,4,339,1,5.9819345576359396e-05
BatchInference,4,340,3,0.00017945803672907818
BatchInference,4,341,1,5.9819345576359396e-05
BatchInference,4,342,1,5.9819345576359396e-05
BatchInference,4,343,3,0.00017945803672907818
BatchInference,4,344,1,5.9819345576359396e-05
BatchInference,4,345,3,0.00017945803672907818
BatchInference,4,346,2,0.00011963869115271879
BatchInference,4,347,1,5.9819345576359396e-05
BatchInference,4,349,2,0.00011963869115271879
BatchInference,4,350,2,0.00011963869115271879
BatchInference,4,351,2,0.00011963869115271879
BatchInference,4,352,5,0.000299096727881797
BatchInference,4,354,1,5.9819345576359396e-05
BatchInference,4,355,3,0.00017945803672907818
BatchInference,4,356,3,0.00017945803672907818
BatchInference,4,358,3,0.00017945803672907818
BatchInference,4,360,2,0.00011963869115271879
BatchInference,4,361,1,5.9819345576359396e-05
BatchInference,4,362,2,0.00011963869115271879
BatchInference,4,363,2,0.00011963869115271879
BatchInference,4,364,3,0.00017945803672907818
BatchInference,4,365,2,0.00011963869115271879
BatchInference,4,366,2,0.00011963869115271879
BatchInference,4,367,2,0.00011963869115271879
BatchInference,4,368,2,0.00011963869115271879
BatchInference,4,369,1,5.9819345576359396e-05
BatchInference,4,371,2,0.00011963869115271879
BatchInference,4,372,5,0.000299096727881797
BatchInference,4,373,1,5.9819345576359396e-05
BatchInference,4,374,1,5.9819345576359396e-05
BatchInference,4,375,1,5.9819345576359396e-05
BatchInference,4,376,4,0.00023927738230543758
BatchInference,4,377,3,0.00017945803672907818
BatchInference,4,378,2,0.00011963869115271879
BatchInference,4,380,2,0.00011963869115271879
BatchInference,4,381,4,0.00023927738230543758
BatchInference,4,383,2,0.00011963869115271879
BatchInference,4,384,3,0.00017945803672907818
BatchInference,4,385,1,5.9819345576359396e-05
BatchInference,4,386,3,0.00017945803672907818
BatchInference,4,387,2,0.00011963869115271879
BatchInference,4,388,2,0.00011963869115271879
BatchInference,4,389,5,0.000299096727881797
BatchInference,4,390,3,0.00017945803672907818
BatchInference,4,392,3,0.00017945803672907818
BatchInference,4,393,1,5.9819345576359396e-05
BatchInference,4,395,3,0.00017945803672907818
BatchInference,4,396,2,0.00011963869115271879
BatchInference,4,397,3,0.00017945803672907818
BatchInference,4,398,3,0.00017945803672907818
BatchInference,4,399,1,5.9819345576359396e-05
BatchInference,5,10,3,0.00017945803672907818
BatchInference,5,11,2,0.00011963869115271879
BatchInference,5,12,1,5.9819345576359396e-05
BatchInference,5,13,1,5.9819345576359396e-05
BatchInference,5,14,3,0.00017945803672907818
BatchInference,5,15,2,0.00011963869115271879
BatchInference,5,17,5,0.000299096727881797
BatchInference,5,18,1,5.9819345576359396e-05
BatchInference,5,19,6,0.00035891607345815636
BatchInference,5,20,3,0.00017945803672907818
BatchInference,5,21,3,0.00017945803672907818
BatchInference,5,22,2,0.00011963869115271879
BatchInference,5,23,2,0.00011963869115271879
BatchInference,5,24,1,5.9819345576359396e-05
BatchInference,5,25,2,0.00011963869115271879
BatchInference,5,26,3,0.00017945803672907818
BatchInference,5,27,4,0.00023927738230543758
BatchInference,5,28,3,0.00017945803672907818
BatchInference,5,29,2,0.00011963869115271879
BatchInference,5,30,2,0.00011963869115271879
BatchInference,5,31,1,5.9819345576359396e-05
BatchInference,5,33,3,0.00017945803672907818
BatchInference,5,34,1,5.9819345576359396e-05
BatchInference,5,35,3,0.00017945803672907818
BatchInference,5,36,4,0.00023927738230543758
BatchInference,5,37,3,0.00017945803672907818
