TaskID,TaskType,ArrivalHour,GPU_Demand,Duration_h,SourceRegion,ExecutionRegion,StartHour,FinishHour,MaxLatency_ms,Latency_ms,LatestFinishHour
30843,AITraining,2149,93.0,2.15,RegionC,RegionB,2149,2151.15,150.0,14.0,2406.0
30844,RealTimeInference,1357,5.0,2.1333333333333333,RegionA,RegionA,1357,1359.1333333333334,20.0,5.0,1360.0
30845,AITraining,1911,37.0,3.683333333333333,RegionD,RegionD,1911,1914.6833333333334,150.0,5.0,2406.0
30846,BatchInference,1346,11.0,3.2333333333333334,RegionD,RegionA,1347,1350.2333333333333,80.0,65.0,2406.0
30847,RealTimeInference,698,7.0,3.2,RegionC,RegionC,698,701.2,20.0,5.0,702.0
30848,BatchInference,580,5.0,0.6166666666666667,RegionF,RegionC,594,594.6166666666667,80.0,76.0,2406.0
30849,BatchInference,566,13.0,0.75,RegionA,RegionC,571,571.75,80.0,15.0,2406.0
30850,BatchInference,881,16.0,0.4666666666666667,RegionB,RegionC,885,885.4666666666667,80.0,14.0,2406.0
30851,RealTimeInference,1535,6.0,0.4,RegionB,RegionC,1535,1535.4,20.0,14.0,1536.0
30852,RealTimeInference,930,6.0,0.45,RegionB,RegionC,930,930.45,20.0,14.0,931.0
30853,RealTimeInference,1896,4.0,3.283333333333333,RegionC,RegionA,1896,1899.2833333333333,20.0,15.0,1900.0
30854,AITraining,1312,51.0,3.65,RegionF,RegionB,1312,1315.65,150.0,79.0,2406.0
30855,BatchInference,2061,13.0,4.333333333333333,RegionF,RegionB,2072,2076.3333333333335,80.0,79.0,2406.0
30856,BatchInference,2038,20.0,6.1,RegionA,RegionA,2047,2053.1,80.0,5.0,2406.0
30857,RealTimeInference,795,3.0,5.55,RegionA,RegionA,795,800.55,20.0,5.0,801.0
30858,RealTimeInference,9,4.0,5.383333333333334,RegionB,RegionB,9,14.383333333333333,20.0,5.0,15.0
30859,RealTimeInference,68,2.0,0.6166666666666667,RegionB,RegionC,68,68.61666666666666,20.0,14.0,69.0
30860,BatchInference,369,12.0,1.1,RegionD,RegionC,369,370.1,80.0,58.0,2406.0
30861,AITraining,845,79.0,5.85,RegionF,RegionD,848,853.85,150.0,25.0,2406.0
30862,AITraining,533,65.0,4.383333333333334,RegionA,RegionF,545,549.3833333333333,150.0,82.0,2406.0
30863,RealTimeInference,962,1.0,6.0,RegionA,RegionA,962,968.0,20.0,5.0,968.0
30864,RealTimeInference,2146,4.0,1.9333333333333333,RegionA,RegionA,2146,2147.9333333333334,20.0,5.0,2148.0
30865,BatchInference,1841,9.0,6.383333333333334,RegionC,RegionB,1843,1849.3833333333334,80.0,14.0,2406.0
30866,BatchInference,1893,11.0,0.9333333333333333,RegionD,RegionC,1893,1893.9333333333334,80.0,58.0,2406.0
30867,BatchInference,1258,22.0,3.4166666666666665,RegionE,RegionA,1258,1261.4166666666667,80.0,78.0,2406.0
30868,AITraining,684,22.0,3.9166666666666665,RegionF,RegionA,684,687.9166666666666,150.0,82.0,2406.0
30869,RealTimeInference,2090,3.0,1.05,RegionA,RegionA,2090,2091.05,20.0,5.0,2092.0
30870,AITraining,2003,29.0,2.65,RegionD,RegionB,2004,2006.65,150.0,60.0,2406.0
30871,AITraining,44,84.0,6.216666666666667,RegionD,RegionE,56,62.21666666666667,150.0,22.0,2406.0
30872,BatchInference,799,21.0,1.0,RegionD,RegionA,800,801.0,80.0,65.0,2406.0
30873,AITraining,253,31.0,2.283333333333333,RegionE,RegionB,253,255.28333333333333,150.0,74.0,2406.0
30874,RealTimeInference,1225,6.0,0.35,RegionC,RegionA,1225,1225.35,20.0,15.0,1226.0
30875,AITraining,1771,39.0,5.666666666666667,RegionA,RegionE,1784,1789.6666666666667,150.0,78.0,2406.0
30876,RealTimeInference,128,3.0,3.8333333333333335,RegionA,RegionA,128,131.83333333333334,20.0,5.0,132.0
30877,AITraining,2369,111.0,0.8166666666666667,RegionD,RegionC,2373,2373.8166666666666,150.0,58.0,2406.0
30878,BatchInference,1709,4.0,1.95,RegionC,RegionC,1887,1888.95,80.0,5.0,2406.0
30879,BatchInference,1839,7.0,1.4166666666666667,RegionD,RegionC,1850,1851.4166666666667,80.0,58.0,2406.0
30880,BatchInference,715,17.0,6.216666666666667,RegionE,RegionE,952,958.2166666666667,80.0,5.0,2406.0
30881,AITraining,1549,84.0,4.066666666666666,RegionF,RegionD,1553,1557.0666666666666,150.0,25.0,2406.0
30882,RealTimeInference,641,6.0,2.05,RegionA,RegionA,641,643.05,20.0,5.0,644.0
30883,AITraining,1778,67.0,2.216666666666667,RegionD,RegionD,1783,1785.2166666666667,150.0,5.0,2406.0
30884,AITraining,1277,45.0,2.433333333333333,RegionD,RegionC,1277,1279.4333333333334,150.0,58.0,2406.0
30885,AITraining,287,47.0,4.866666666666666,RegionE,RegionE,305,309.8666666666667,150.0,5.0,2406.0
30886,AITraining,170,57.0,3.8333333333333335,RegionE,RegionD,185,188.83333333333334,150.0,22.0,2406.0
30887,BatchInference,2018,14.0,4.2,RegionE,RegionB,2041,2045.2,80.0,74.0,2406.0
30888,RealTimeInference,1699,4.0,4.966666666666667,RegionF,RegionF,1699,1703.9666666666667,20.0,5.0,1704.0
30889,BatchInference,1342,6.0,4.633333333333334,RegionA,RegionA,1352,1356.6333333333334,80.0,5.0,2406.0
30890,BatchInference,1313,7.0,0.5833333333333334,RegionB,RegionC,1313,1313.5833333333333,80.0,14.0,2406.0
30891,AITraining,2056,89.0,2.6666666666666665,RegionD,RegionC,2057,2059.6666666666665,150.0,58.0,2406.0
30892,BatchInference,1247,11.0,4.816666666666666,RegionD,RegionD,1259,1263.8166666666666,80.0,5.0,2406.0
30893,BatchInference,1409,21.0,1.8333333333333333,RegionE,RegionB,1409,1410.8333333333333,80.0,74.0,2406.0
30894,BatchInference,1891,17.0,2.1166666666666667,RegionF,RegionC,1891,1893.1166666666666,80.0,76.0,2406.0
30895,AITraining,483,126.0,0.43333333333333335,RegionB,RegionA,485,485.43333333333334,150.0,12.0,2406.0
30896,RealTimeInference,1844,4.0,3.683333333333333,RegionA,RegionA,1844,1847.6833333333334,20.0,5.0,1848.0
30897,RealTimeInference,1411,5.0,1.8,RegionB,RegionC,1411,1412.8,20.0,14.0,1413.0
30898,RealTimeInference,1043,1.0,1.6,RegionB,RegionC,1043,1044.6,20.0,14.0,1045.0
30899,RealTimeInference,1907,5.0,5.283333333333333,RegionC,RegionC,1907,1912.2833333333333,20.0,5.0,1913.0
30900,AITraining,2383,36.0,2.183333333333333,RegionF,RegionA,2397,2399.1833333333334,150.0,82.0,2406.0
30901,RealTimeInference,714,2.0,3.6666666666666665,RegionF,RegionF,714,717.6666666666666,20.0,5.0,718.0
30902,AITraining,1901,20.0,5.15,RegionC,RegionC,1901,1906.15,150.0,5.0,2406.0
30903,RealTimeInference,598,3.0,5.716666666666667,RegionA,RegionA,598,603.7166666666667,20.0,5.0,604.0
30904,RealTimeInference,1918,3.0,2.8,RegionB,RegionC,1918,1920.8,20.0,14.0,1921.0
30905,BatchInference,1745,16.0,1.3833333333333333,RegionD,RegionB,1745,1746.3833333333334,80.0,60.0,2406.0
30906,BatchInference,1052,22.0,5.066666666666666,RegionD,RegionD,1068,1073.0666666666666,80.0,5.0,2406.0
30907,AITraining,2188,119.0,1.4833333333333334,RegionF,RegionD,2201,2202.483333333333,150.0,25.0,2406.0
30908,AITraining,1185,42.0,4.033333333333333,RegionA,RegionA,1185,1189.0333333333333,150.0,5.0,2406.0
30909,RealTimeInference,2046,6.0,6.366666666666666,RegionA,RegionA,2046,2052.366666666667,20.0,5.0,2053.0
30910,BatchInference,1186,12.0,5.883333333333334,RegionB,RegionB,1186,1191.8833333333334,80.0,5.0,2406.0
30911,BatchInference,1250,21.0,1.65,RegionC,RegionB,1264,1265.65,80.0,14.0,2406.0
30912,BatchInference,1126,13.0,0.8833333333333333,RegionD,RegionC,1130,1130.8833333333334,80.0,58.0,2406.0
30913,AITraining,240,113.0,3.533333333333333,RegionF,RegionD,253,256.53333333333336,150.0,25.0,2406.0
30914,RealTimeInference,123,6.0,3.3666666666666667,RegionE,RegionE,123,126.36666666666666,20.0,5.0,127.0
30915,AITraining,114,96.0,2.283333333333333,RegionC,RegionD,114,116.28333333333333,150.0,58.0,2406.0
30916,RealTimeInference,410,2.0,1.7166666666666666,RegionA,RegionA,410,411.71666666666664,20.0,5.0,412.0
30917,BatchInference,957,13.0,3.9,RegionC,RegionB,977,980.9,80.0,14.0,2406.0
30918,BatchInference,1702,5.0,3.8833333333333333,RegionD,RegionB,1707,1710.8833333333334,80.0,60.0,2406.0
30919,BatchInference,2307,6.0,4.5,RegionD,RegionB,2307,2311.5,80.0,60.0,2406.0
30920,BatchInference,1470,23.0,4.466666666666667,RegionE,RegionD,1470,1474.4666666666667,80.0,22.0,2406.0
30921,RealTimeInference,2269,4.0,3.95,RegionA,RegionA,2269,2272.95,20.0,5.0,2273.0
30922,AITraining,705,103.0,1.85,RegionD,RegionD,706,707.85,150.0,5.0,2406.0
30923,RealTimeInference,558,5.0,1.85,RegionA,RegionA,558,559.85,20.0,5.0,560.0
30924,RealTimeInference,1251,1.0,6.2,RegionB,RegionB,1251,1257.2,20.0,5.0,1258.0
30925,BatchInference,1002,4.0,0.9,RegionD,RegionC,1003,1003.9,80.0,58.0,2406.0
30926,RealTimeInference,1429,2.0,5.85,RegionC,RegionC,1429,1434.85,20.0,5.0,1435.0
30927,BatchInference,1708,11.0,5.866666666666666,RegionF,RegionB,1712,1717.8666666666666,80.0,79.0,2406.0
30928,AITraining,663,56.0,4.1,RegionB,RegionB,663,667.1,150.0,5.0,2406.0
30929,RealTimeInference,2145,4.0,1.6166666666666667,RegionA,RegionA,2145,2146.616666666667,20.0,5.0,2147.0
30930,AITraining,1701,16.0,5.85,RegionD,RegionA,1701,1706.85,150.0,65.0,2406.0
30931,BatchInference,1983,14.0,2.8,RegionD,RegionD,1985,1987.8,80.0,5.0,2406.0
30932,AITraining,1509,71.0,0.7666666666666667,RegionE,RegionA,1514,1514.7666666666667,150.0,78.0,2406.0
30933,BatchInference,609,14.0,1.35,RegionE,RegionC,609,610.35,80.0,70.0,2406.0
30934,AITraining,21,59.0,3.7666666666666666,RegionA,RegionD,41,44.766666666666666,150.0,65.0,2406.0
30935,RealTimeInference,2241,7.0,1.6,RegionA,RegionA,2241,2242.6,20.0,5.0,2243.0
30936,RealTimeInference,463,6.0,6.083333333333333,RegionA,RegionA,463,469.0833333333333,20.0,5.0,470.0
30937,RealTimeInference,953,7.0,1.3166666666666667,RegionB,RegionB,953,954.3166666666667,20.0,5.0,955.0
30938,AITraining,1911,110.0,4.766666666666667,RegionE,RegionC,1911,1915.7666666666667,150.0,70.0,2406.0
30939,AITraining,1624,57.0,6.35,RegionF,RegionA,1624,1630.35,150.0,82.0,2406.0
30940,RealTimeInference,319,6.0,3.65,RegionD,RegionD,319,322.65,20.0,5.0,323.0
30941,BatchInference,1871,12.0,4.933333333333334,RegionA,RegionA,1880,1884.9333333333334,80.0,5.0,2406.0
30942,BatchInference,32,14.0,0.9833333333333333,RegionB,RegionC,531,531.9833333333333,80.0,14.0,2406.0
30943,RealTimeInference,1272,7.0,0.8333333333333334,RegionB,RegionC,1272,1272.8333333333333,20.0,14.0,1273.0
30944,RealTimeInference,471,4.0,3.566666666666667,RegionB,RegionB,471,474.56666666666666,20.0,5.0,475.0
30945,RealTimeInference,1458,4.0,6.3,RegionC,RegionC,1458,1464.3,20.0,5.0,1465.0
30946,AITraining,2164,30.0,0.7166666666666667,RegionF,RegionC,2180,2180.7166666666667,150.0,76.0,2406.0
30947,RealTimeInference,1558,2.0,0.8833333333333333,RegionF,RegionE,1558,1558.8833333333334,20.0,18.0,1559.0
30948,RealTimeInference,867,5.0,5.733333333333333,RegionA,RegionA,867,872.7333333333333,20.0,5.0,873.0
30949,RealTimeInference,1448,3.0,2.1166666666666667,RegionA,RegionA,1448,1450.1166666666666,20.0,5.0,1451.0
30950,RealTimeInference,1119,6.0,0.38333333333333336,RegionB,RegionB,1119,1119.3833333333334,20.0,5.0,1120.0
30951,RealTimeInference,2247,5.0,0.23333333333333334,RegionB,RegionB,2247,2247.233333333333,20.0,5.0,2248.0
30952,RealTimeInference,463,5.0,3.5,RegionC,RegionC,463,466.5,20.0,5.0,467.0
30953,BatchInference,2233,13.0,4.333333333333333,RegionF,RegionB,2240,2244.3333333333335,80.0,79.0,2406.0
30954,BatchInference,1658,8.0,0.95,RegionA,RegionC,1658,1658.95,80.0,15.0,2406.0
30955,BatchInference,159,11.0,2.0,RegionB,RegionA,159,161.0,80.0,12.0,2406.0
30956,AITraining,262,88.0,4.833333333333333,RegionD,RegionE,281,285.8333333333333,150.0,22.0,2406.0
30957,BatchInference,827,11.0,4.0,RegionC,RegionA,827,831.0,80.0,15.0,2406.0
30958,AITraining,1837,47.0,1.6,RegionE,RegionA,1837,1838.6,150.0,78.0,2406.0
30959,AITraining,1492,123.0,4.05,RegionF,RegionD,1505,1509.05,150.0,25.0,2406.0
30960,RealTimeInference,1511,6.0,6.216666666666667,RegionF,RegionE,1511,1517.2166666666667,20.0,18.0,1518.0
30961,BatchInference,561,20.0,1.7,RegionA,RegionC,576,577.7,80.0,15.0,2406.0
30962,RealTimeInference,1518,2.0,1.1,RegionA,RegionA,1518,1519.1,20.0,5.0,1520.0
30963,RealTimeInference,157,3.0,2.6166666666666667,RegionB,RegionB,157,159.61666666666667,20.0,5.0,160.0
30964,AITraining,2280,95.0,1.6,RegionE,RegionD,2285,2286.6,150.0,22.0,2406.0
30965,RealTimeInference,254,6.0,1.9666666666666666,RegionC,RegionC,254,255.96666666666667,20.0,5.0,256.0
30966,RealTimeInference,2368,3.0,1.7666666666666666,RegionC,RegionC,2368,2369.766666666667,20.0,5.0,2370.0
30967,BatchInference,1207,15.0,4.633333333333334,RegionA,RegionA,1208,1212.6333333333334,80.0,5.0,2406.0
30968,RealTimeInference,61,5.0,2.05,RegionA,RegionA,61,63.05,20.0,5.0,64.0
30969,RealTimeInference,569,2.0,1.4333333333333333,RegionA,RegionA,569,570.4333333333333,20.0,5.0,571.0
30970,BatchInference,1999,18.0,1.8833333333333333,RegionC,RegionA,1999,2000.8833333333334,80.0,15.0,2406.0
30971,RealTimeInference,566,4.0,5.033333333333333,RegionC,RegionC,566,571.0333333333333,20.0,5.0,572.0
30972,RealTimeInference,1536,1.0,1.7,RegionC,RegionA,1536,1537.7,20.0,15.0,1538.0
30973,BatchInference,1626,17.0,6.166666666666667,RegionF,RegionB,1639,1645.1666666666667,80.0,79.0,2406.0
30974,AITraining,1184,126.0,5.283333333333333,RegionC,RegionD,1191,1196.2833333333333,150.0,58.0,2406.0
30975,RealTimeInference,1828,1.0,4.05,RegionA,RegionA,1828,1832.05,20.0,5.0,1833.0
30976,AITraining,1691,110.0,6.016666666666667,RegionD,RegionD,1691,1697.0166666666667,150.0,5.0,2406.0
30977,AITraining,772,61.0,6.516666666666667,RegionE,RegionC,772,778.5166666666667,150.0,70.0,2406.0
30978,AITraining,34,102.0,4.75,RegionE,RegionC,36,40.75,150.0,70.0,2406.0
30979,AITraining,2155,83.0,4.916666666666667,RegionF,RegionE,2177,2181.9166666666665,150.0,18.0,2406.0
30980,RealTimeInference,1567,1.0,2.2666666666666666,RegionA,RegionA,1567,1569.2666666666667,20.0,5.0,1570.0
30981,RealTimeInference,675,2.0,4.033333333333333,RegionA,RegionA,675,679.0333333333333,20.0,5.0,680.0
30982,BatchInference,1823,17.0,2.6666666666666665,RegionB,RegionB,1825,1827.6666666666667,80.0,5.0,2406.0
30983,BatchInference,927,8.0,6.466666666666667,RegionC,RegionA,927,933.4666666666667,80.0,15.0,2406.0
30984,AITraining,411,98.0,3.7,RegionE,RegionD,425,428.7,150.0,22.0,2406.0
30985,RealTimeInference,1267,1.0,0.3,RegionC,RegionC,1267,1267.3,20.0,5.0,1268.0
30986,RealTimeInference,324,7.0,3.533333333333333,RegionE,RegionE,324,327.53333333333336,20.0,5.0,328.0
30987,AITraining,251,22.0,1.6833333333333333,RegionB,RegionA,251,252.68333333333334,150.0,12.0,2406.0
30988,BatchInference,1391,18.0,1.0166666666666666,RegionB,RegionB,1395,1396.0166666666667,80.0,5.0,2406.0
30989,RealTimeInference,2060,4.0,3.4833333333333334,RegionB,RegionA,2060,2063.483333333333,20.0,12.0,2064.0
30990,BatchInference,321,8.0,6.616666666666666,RegionC,RegionC,321,327.6166666666667,80.0,5.0,2406.0
30991,BatchInference,445,18.0,5.433333333333334,RegionD,RegionC,445,450.43333333333334,80.0,58.0,2406.0
30992,BatchInference,761,13.0,0.75,RegionE,RegionC,776,776.75,80.0,70.0,2406.0
30993,BatchInference,1195,4.0,2.9166666666666665,RegionA,RegionC,1329,1331.9166666666667,80.0,15.0,2406.0
30994,RealTimeInference,904,4.0,4.65,RegionA,RegionA,904,908.65,20.0,5.0,909.0
30995,RealTimeInference,1541,2.0,4.733333333333333,RegionA,RegionA,1541,1545.7333333333333,20.0,5.0,1546.0
30996,AITraining,1053,93.0,0.3,RegionD,RegionC,1063,1063.3,150.0,58.0,2406.0
30997,AITraining,1562,48.0,3.75,RegionE,RegionC,1562,1565.75,150.0,70.0,2406.0
30998,RealTimeInference,1152,4.0,1.9166666666666667,RegionC,RegionC,1152,1153.9166666666667,20.0,5.0,1154.0
30999,RealTimeInference,2073,3.0,0.8833333333333333,RegionD,RegionD,2073,2073.883333333333,20.0,5.0,2074.0
31000,AITraining,826,80.0,1.1,RegionB,RegionB,826,827.1,150.0,5.0,2406.0
31001,AITraining,2073,119.0,1.85,RegionD,RegionD,2074,2075.85,150.0,5.0,2406.0
31002,AITraining,259,59.0,0.25,RegionD,RegionC,269,269.25,150.0,58.0,2406.0
31003,BatchInference,2036,6.0,6.366666666666666,RegionC,RegionD,2048,2054.366666666667,80.0,58.0,2406.0
31004,BatchInference,550,21.0,2.1166666666666667,RegionD,RegionC,554,556.1166666666667,80.0,58.0,2406.0
31005,AITraining,2212,103.0,3.7,RegionF,RegionD,2217,2220.7,150.0,25.0,2406.0
31006,AITraining,1281,59.0,1.7,RegionF,RegionC,1284,1285.7,150.0,76.0,2406.0
31007,BatchInference,209,8.0,4.333333333333333,RegionA,RegionB,224,228.33333333333334,80.0,12.0,2406.0
31008,BatchInference,2180,21.0,2.3833333333333333,RegionB,RegionD,2198,2200.383333333333,80.0,60.0,2406.0
31009,BatchInference,1943,14.0,4.15,RegionC,RegionD,1957,1961.15,80.0,58.0,2406.0
31010,BatchInference,1008,11.0,1.55,RegionD,RegionB,1010,1011.55,80.0,60.0,2406.0
31011,AITraining,2391,58.0,2.0166666666666666,RegionF,RegionB,2391,2393.016666666667,150.0,79.0,2406.0
31012,BatchInference,2001,8.0,4.916666666666667,RegionF,RegionB,2001,2005.9166666666667,80.0,79.0,2406.0
31013,BatchInference,547,7.0,3.0833333333333335,RegionA,RegionC,561,564.0833333333334,80.0,15.0,2406.0
31014,AITraining,1983,85.0,0.6333333333333333,RegionD,RegionC,1983,1983.6333333333334,150.0,58.0,2406.0
31015,RealTimeInference,1250,5.0,3.966666666666667,RegionB,RegionB,1250,1253.9666666666667,20.0,5.0,1254.0
31016,BatchInference,1876,16.0,3.5,RegionC,RegionB,1876,1879.5,80.0,14.0,2406.0
31017,AITraining,2276,78.0,1.8166666666666667,RegionE,RegionC,2276,2277.8166666666666,150.0,70.0,2406.0
31018,AITraining,2224,16.0,3.816666666666667,RegionF,RegionD,2225,2228.8166666666666,150.0,25.0,2406.0
31019,RealTimeInference,766,6.0,1.2333333333333334,RegionE,RegionF,766,767.2333333333333,20.0,18.0,768.0
31020,BatchInference,1392,13.0,3.65,RegionA,RegionB,1401,1404.65,80.0,12.0,2406.0
31021,BatchInference,1208,15.0,4.533333333333333,RegionB,RegionB,1208,1212.5333333333333,80.0,5.0,2406.0
31022,RealTimeInference,1145,7.0,1.9,RegionB,RegionB,1145,1146.9,20.0,5.0,1147.0
31023,RealTimeInference,500,3.0,4.383333333333334,RegionB,RegionA,500,504.3833333333333,20.0,12.0,505.0
31024,RealTimeInference,38,7.0,4.1,RegionC,RegionC,38,42.1,20.0,5.0,43.0
31025,RealTimeInference,1229,3.0,3.6666666666666665,RegionC,RegionC,1229,1232.6666666666667,20.0,5.0,1233.0
31026,AITraining,1636,21.0,6.216666666666667,RegionA,RegionA,1636,1642.2166666666667,150.0,5.0,2406.0
31027,RealTimeInference,448,5.0,3.4,RegionA,RegionA,448,451.4,20.0,5.0,452.0
31028,BatchInference,1824,21.0,6.233333333333333,RegionB,RegionD,1832,1838.2333333333333,80.0,60.0,2406.0
31029,AITraining,1317,77.0,6.333333333333333,RegionD,RegionD,1336,1342.3333333333333,150.0,5.0,2406.0
31030,BatchInference,1522,18.0,4.666666666666667,RegionD,RegionB,1522,1526.6666666666667,80.0,60.0,2406.0
31031,RealTimeInference,2317,5.0,4.45,RegionC,RegionC,2317,2321.45,20.0,5.0,2322.0
31032,AITraining,128,53.0,1.7166666666666666,RegionF,RegionC,133,134.71666666666667,150.0,76.0,2406.0
31033,AITraining,1418,69.0,5.066666666666666,RegionC,RegionC,1418,1423.0666666666666,150.0,5.0,2406.0
31034,BatchInference,2238,23.0,4.9,RegionB,RegionB,2238,2242.9,80.0,5.0,2406.0
31035,BatchInference,1574,6.0,0.43333333333333335,RegionC,RegionC,1576,1576.4333333333334,80.0,5.0,2406.0
31036,RealTimeInference,1765,4.0,2.4166666666666665,RegionB,RegionB,1765,1767.4166666666667,20.0,5.0,1768.0
31037,AITraining,723,36.0,2.066666666666667,RegionE,RegionB,735,737.0666666666667,150.0,74.0,2406.0
31038,RealTimeInference,970,3.0,3.15,RegionC,RegionC,970,973.15,20.0,5.0,974.0
31039,AITraining,1386,23.0,5.566666666666666,RegionA,RegionE,1448,1453.5666666666666,150.0,78.0,2406.0
31040,RealTimeInference,34,1.0,3.3333333333333335,RegionA,RegionA,34,37.333333333333336,20.0,5.0,38.0
31041,RealTimeInference,523,7.0,2.9166666666666665,RegionA,RegionA,523,525.9166666666666,20.0,5.0,526.0
31042,AITraining,1418,17.0,3.6333333333333333,RegionD,RegionC,1419,1422.6333333333334,150.0,58.0,2406.0
31043,AITraining,1438,25.0,1.25,RegionE,RegionC,1453,1454.25,150.0,70.0,2406.0
31044,RealTimeInference,1370,4.0,6.35,RegionC,RegionC,1370,1376.35,20.0,5.0,1377.0
31045,AITraining,750,97.0,2.8,RegionF,RegionD,751,753.8,150.0,25.0,2406.0
31046,AITraining,1512,53.0,3.5833333333333335,RegionB,RegionD,1518,1521.5833333333333,150.0,60.0,2406.0
31047,BatchInference,844,14.0,4.8,RegionB,RegionA,844,848.8,80.0,12.0,2406.0
31048,BatchInference,1996,12.0,1.8,RegionB,RegionC,1998,1999.8,80.0,14.0,2406.0
31049,AITraining,893,109.0,3.8,RegionE,RegionD,905,908.8,150.0,22.0,2406.0
31050,RealTimeInference,719,3.0,6.233333333333333,RegionC,RegionC,719,725.2333333333333,20.0,5.0,726.0
31051,BatchInference,647,15.0,3.85,RegionE,RegionC,650,653.85,80.0,70.0,2406.0
31052,BatchInference,1483,11.0,2.9166666666666665,RegionA,RegionA,1484,1486.9166666666667,80.0,5.0,2406.0
31053,AITraining,2004,18.0,5.333333333333333,RegionD,RegionB,2004,2009.3333333333333,150.0,60.0,2406.0
31054,RealTimeInference,503,6.0,2.8666666666666667,RegionA,RegionC,503,505.8666666666667,20.0,15.0,506.0
31055,RealTimeInference,389,4.0,3.0166666666666666,RegionB,RegionB,389,392.01666666666665,20.0,5.0,393.0
31056,AITraining,479,58.0,2.7333333333333334,RegionE,RegionD,486,488.73333333333335,150.0,22.0,2406.0
31057,RealTimeInference,1822,4.0,0.23333333333333334,RegionC,RegionC,1822,1822.2333333333333,20.0,5.0,1823.0
31058,BatchInference,499,14.0,0.8,RegionF,RegionC,523,523.8,80.0,76.0,2406.0
31059,BatchInference,973,13.0,4.566666666666666,RegionA,RegionC,978,982.5666666666667,80.0,15.0,2406.0
31060,AITraining,844,99.0,6.266666666666667,RegionD,RegionD,848,854.2666666666667,150.0,5.0,2406.0
31061,BatchInference,2282,14.0,6.066666666666666,RegionB,RegionC,2282,2288.0666666666666,80.0,14.0,2406.0
31062,RealTimeInference,1684,7.0,3.6333333333333333,RegionB,RegionB,1684,1687.6333333333334,20.0,5.0,1688.0
31063,RealTimeInference,1204,3.0,4.75,RegionC,RegionC,1204,1208.75,20.0,5.0,1209.0
31064,AITraining,722,73.0,1.8166666666666667,RegionF,RegionC,735,736.8166666666667,150.0,76.0,2406.0
31065,RealTimeInference,1379,3.0,1.5833333333333333,RegionF,RegionF,1379,1380.5833333333333,20.0,5.0,1381.0
31066,RealTimeInference,1391,2.0,2.5166666666666666,RegionA,RegionC,1391,1393.5166666666667,20.0,15.0,1394.0
31067,BatchInference,2372,7.0,4.433333333333334,RegionB,RegionB,2388,2392.4333333333334,80.0,5.0,2406.0
31068,BatchInference,1275,21.0,4.633333333333334,RegionC,RegionC,1276,1280.6333333333334,80.0,5.0,2406.0
31069,RealTimeInference,2265,3.0,0.45,RegionB,RegionB,2265,2265.45,20.0,5.0,2266.0
31070,BatchInference,2243,5.0,5.583333333333333,RegionD,RegionA,2243,2248.5833333333335,80.0,65.0,2406.0
31071,BatchInference,286,21.0,6.483333333333333,RegionF,RegionB,295,301.48333333333335,80.0,79.0,2406.0
31072,BatchInference,280,21.0,3.35,RegionA,RegionC,321,324.35,80.0,15.0,2406.0
31073,RealTimeInference,1325,7.0,5.4,RegionA,RegionA,1325,1330.4,20.0,5.0,1331.0
31074,AITraining,883,82.0,3.5,RegionD,RegionB,906,909.5,150.0,60.0,2406.0
31075,BatchInference,2103,21.0,1.55,RegionC,RegionA,2103,2104.55,80.0,15.0,2406.0
31076,AITraining,2394,67.0,6.366666666666666,RegionE,RegionA,2394,2400.366666666667,150.0,78.0,2406.0
31077,RealTimeInference,231,1.0,4.033333333333333,RegionC,RegionC,231,235.03333333333333,20.0,5.0,236.0
31078,BatchInference,1141,8.0,3.5,RegionF,RegionC,1161,1164.5,80.0,76.0,2406.0
31079,AITraining,713,85.0,6.183333333333334,RegionC,RegionA,713,719.1833333333333,150.0,15.0,2406.0
31080,BatchInference,1774,21.0,4.8,RegionB,RegionF,1913,1917.8,80.0,79.0,2406.0
31081,RealTimeInference,1982,7.0,2.4,RegionB,RegionB,1982,1984.4,20.0,5.0,1985.0
31082,RealTimeInference,1738,5.0,4.2,RegionB,RegionB,1738,1742.2,20.0,5.0,1743.0
31083,BatchInference,815,7.0,4.233333333333333,RegionD,RegionA,899,903.2333333333333,80.0,65.0,2406.0
31084,AITraining,827,30.0,6.45,RegionF,RegionA,827,833.45,150.0,82.0,2406.0
31085,RealTimeInference,1763,7.0,5.35,RegionA,RegionA,1763,1768.35,20.0,5.0,1769.0
31086,RealTimeInference,631,1.0,2.7333333333333334,RegionA,RegionC,631,633.7333333333333,20.0,15.0,634.0
31087,RealTimeInference,578,4.0,1.8833333333333333,RegionA,RegionB,578,579.8833333333333,20.0,12.0,580.0
31088,AITraining,1723,99.0,4.166666666666667,RegionD,RegionF,1745,1749.1666666666667,150.0,25.0,2406.0
31089,AITraining,2185,39.0,3.316666666666667,RegionE,RegionD,2190,2193.3166666666666,150.0,22.0,2406.0
31090,AITraining,1948,87.0,2.283333333333333,RegionF,RegionB,1958,1960.2833333333333,150.0,79.0,2406.0
31091,AITraining,1201,107.0,1.45,RegionF,RegionD,1207,1208.45,150.0,25.0,2406.0
31092,RealTimeInference,1933,2.0,2.2333333333333334,RegionA,RegionA,1933,1935.2333333333333,20.0,5.0,1936.0
31093,BatchInference,1353,23.0,1.4166666666666667,RegionB,RegionB,1353,1354.4166666666667,80.0,5.0,2406.0
